text;classificacao
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/SjDk1xGNDW by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/Sy0LplYPxG by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/T4PrAjxIX9 by  Ary_AntiPT via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/U2J9cEN7Le by  Ary_AntiPT via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/v3lTs7Clig by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/vfaVb7PT5y by  alemendes0110 via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/viW6oMDaLr by  UOL via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/wO7Ey1EoBI by  UOL via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/wQayN2jz56 by  chico_pinheiro via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/WtMWgznRP5 by  heliovesp via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/X1vi63a06n by  chico_pinheiro via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/x9Xtp8amSz by  chico_pinheiro via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/xSCs3s0Kpf by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/Xymgjx5vQK by  UOL via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/ymglDKBElx by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/Z199WnrVsT by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/Zte5Xq0dyd by  UOLNoticias via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/zw4ZuZlx8K by  chico_pinheiro via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/zXrmM78yYJ by  chico_pinheiro via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais... https://t.co/iL48eErFLa by  marcielbmoreira via  c0nvey;-1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais... https://t.co/ZcWHMsjVFL by  AngelaMGonalve1 via  c0nvey;-1
David le puso mg a mi estado pero no le voy a hablar.;0
Davos convida Janot para falar sobre corrupção - Politica - Estado de Minas https://t.co/IEHOQJTxz7;0
De olho na reeleição, Rodrigo Maia reúne deputados no Recife em almoço - Politica - Estado de Minas https://t.co/Tn6aC0Cx10;0
De reis do lucro a banqueiros falidos - Economia - Estado de Minas https://t.co/0m57Xp8WLn ;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/1OvGQYVU78;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/22Xv6EY0mD https://t.co/WvE8hKGee3;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/54WARq3MLg;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/dz22ZgenaJ https://t.co/xQOA7WDB1C;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/eUhlByxfgl https://t.co/vHeqPaObOj;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/Gnb56kUdki;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/KT3ps3uIFp;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/w2jiyQv5ye https://t.co/HQwPbRhawx;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/xhVks4ofXT https://t.co/lfd2lNluin;0
Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/XiLU4HnVtd  SomosTodosDilma  Raynniere  BuyRaynniereOnItunes;0
Defesa Civil estadual confirma 16ª morte pela chuva em Minas https://t.co/zbOhB2N0n3;0
Delegada fala sobre o problema da delegacia de trânsito de Governador Valadares https://t.co/nTFffAEmpL https://t.co/SRjtfREJlt;0
Delícia! - Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/bBzBAIPFyw;0
Depois de 4 anos reunindo material e lançamos nosso primeiro poster com os anuros (sapos, pererecas e rãs) de... https://t.co/xg1ZKLj78k;0
Deputado Cabo Júlio é condenado e fica inelegível por 10 anos - Politica - Estado de Minas https://t.co/3GfAqvrFHS  Planalto e asseclas;0
Deputado Major Olímpio, de São Paulo, exalta chacinas na internet - Estado de Minas https://t.co/9AqG1qGcl7;0
Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm;0
Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/hbX8xU23Da;0
Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/ocxmenitgm;0
Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/Ww4V5b8T3f;0
Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/ygCF6715QG;0
desculpe, disse que estava eleito mais um jovem deputado federal mas se pá temos aí algo maior, governador de MG, p… https://t.co/rKIMnHdB6k;0
desertor do Exército da Coreia do Norte fala ao EM sobre o regime imposto no país - Internacional - Estado de Minas https://t.co/Z21U1vYRUq;0
Designan a Edmundo Ranero como nuevo secretario de Movilidad – Edoméx Informa | Noticias del Estado de México https://t.co/YubkQ17Bz3;0
Designer cria lista colaborativa com os ensaios dos blocos de carnaval de BH - Gerais - Estado de Minas https://t.co/IqvZWK5bVq;0
Designer cria lista colaborativa com os ensaios dos blocos de carnaval de BH - Gerais - Estado de Minas https://t.co/s5dLdDwq4I;0
Después de días le dio mg a un estado en fb.;0
Detalhe: O governador petista de MG decretou estado de calamidade financeira!!! https://t.co/LS7eDhGG5F;-1
Devem ter jogado uma praga poderosa no PT visando exterminar o partido e seu legado 1. Pra piorar, mesmo... https://t.co/voZnD1vOCx;0
Dieese: custo da cesta básica fica mais caro em 2016 - Economia - Estado de Minas https://t.co/I84TY3Wj6b;0
Dieese: custo da cesta básica fica mais caro em 2016 - Estado de Minas https://t.co/BgHWmwlCkK;0
Dieese: custo da cesta básica fica mais caro em 2016 - Estado de Minas https://t.co/LiLmIfo2MV;0
Disputa pelo comando da Câmara já tem três candidatos e promete ser acirrada - Politica - Estado de Minas https://t.co/NVw6azdZey;0
Donos de sorveterias aproveitam o verão para venderem mais em Governador Valadares https://t.co/Jj3yY2gpf4 https://t.co/sZDDdIWG1t;0
Donos de veículos enfrentam longas filas para ir ao Detran de Governador Valadares https://t.co/mQzrEyrDgJ https://t.co/R5vezCDJHM;0
Doria cria 'Lei Soninha' contra atrasados - Estado de Minas https://t.co/tKWHpjUAab  notícias https://t.co/VvKxAmIWpr;0
Doria tenta esconder morador de rua com tela - Estado de Minas https://t.co/JbrqzZD59h;0
Dsp esta la puta esa que le da  mg a todos los estado de el ;0
Durante coletiva realizada na tarde dessa segunda-feira (9/1), a Secretaria de Estado de Saúde de Minas Gerais... https://t.co/byKPpBvwju;0
É de Governador Valadares?Se liga na programação |Curso Atendimento ao Cliente |16 a 19 de janeiro|Info em 33.3278.… https://t.co/cfsnIrtK9V;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar  GloboNews https://t.co/UGa7UXMYpX;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar  GloboNews… https://t.co/NwPm08Lq26;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar https://t.co/3TusR2VTfF;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar https://t.co/GVDMS5HWxM;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar Indeniza ess… https://t.co/cXyBgdlaTN;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar NA CADEEIA https://t.co/sqwfRP3zxy;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar, https://t.co/5kOzUsGGiK;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,, https://t.co/toQjoM43Wi;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,,, https://t.co/sCcdHIYB7A;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,,,, https://t.co/sjoIEd18QI;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,,,,, https://t.co/9xcjYoQqTp;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,,,,,, https://t.co/rSVn1bDr1d;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,,,,,,, https://t.co/aMut06nDS8;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,,,,,,,, https://t.co/WXLZcsOQMD;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar,/ https://t.co/xguEFObob1;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar. https://t.co/On5HlDb1qU;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar.. https://t.co/bugcJ6VIuN;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar... https://t.co/13vsEsnWgV;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar.... https://t.co/C0u1iIRCup;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar..... https://t.co/8PXRJ68ay9;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar...... https://t.co/8PXRJ68ay9;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar....... https://t.co/8PXRJ68ay9;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar/ https://t.co/xWfo5GL7Ll;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar// https://t.co/0NbvVbYveG;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar/// https://t.co/JRBzMuVePZ;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar////// https://t.co/6ap9Zp8rnY;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar´´- https://t.co/yHubB53Hjj;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/0AslI14vLK;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/0RipTqpgbz;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/9BTZ3RybPT;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/CkHgWYN3S0;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/deykApUXNW;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/epwiBB4Hys;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/EQhVFHYo5p;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/hYsw47j6ZU;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/nBY2kvgk7b;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/nuhZ90eRzD;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/Rb7ZBZkYPc;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/rwEI0KaK5P;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/s6Q2lnmdCe;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/T2o7otuSyg;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/TWMRIwN2HP;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/U08DpRL01q;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/uDrVaKtuss;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/xByig3uJKR;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/yCvSuAmoja;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer  PresoTemQueTrabalhar… https://t.co/ZFfs6otvv7;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer , https://t.co/1ymYs0aO4z;0
E governo ainda quer indenizar a família dos bandidos?  STF_oficial  MichelTemer https://t.co/2xRGNQcPR2;0
É grave o estado de saúde do atacante Michael, que disputou o Brasileirão pelo América/MG. O carro em que estava colidiu com uma vaca.;0
É inacreditável!!>>>>Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/135lvhsYu9;-1
É muita falta de vergonha e principalmente de respeito pela população. É assim e de outras maneiras que o nosso... https://t.co/yegiuJStl7;0
E o governador mais corrupto q MG já teve continua solto! https://t.co/gVjgzIyGWG;-1
E o Governo de Minas pelo Mineirão. Hj, alguns times pequenos ainda batem uma bolinha lá!  pvcefox  UOLEsporte https://t.co/uL44bYnw6P;0
E que vergonha o Pimentel, réu no STF, bandido, continuar como governador de Minas.;-1
E REALMENTE UM INFELIZ E DESGRAÇADO.. https://t.co/L4B993d6JY;0
Eduardo Cunha fica isolado em presídio do Paraná - Politica - Estado de Minas https://t.co/2agERpq9Iv;0
Eduardo Cunha pede ao STF a anulação da cassação na Câmara - Politica - Estado de Minas https://t.co/BnxRYwkP02;0
ei governo de mg , cade voces abrindo os concursos publicos de 2017;0
Eleitores criticam Maia por costurar apoio com o PT para presidência da Câmara - Politica - Estado de Minas https://t.co/qdGQzZ1nmR;0
Eles estão rindo de mim, e de quem votou nele! Rindo dos professores, dos médicos, e dos demais servidores que... https://t.co/KTXlR191SU;0
Elias no tenés que poner mg al estado, tenés que comentar jaajjaja;0
Em 2014, PF e MP tentaram barrar crescimento do PCC em Roraima - Nacional - Estado de Minas https://t.co/E7sjvDNhJp;0
Em calamidade financeira governo  de Minas compra 2  helicópteros https://t.co/wZhqddEy4e;-1
Em calamidade financeira, Fernando Pimentel compra dois helicópteros https://t.co/QvP9OwEVUl;-1
Em calamidade financeira, governo de MG (PT) compra dois helicópteros https://t.co/MLnzIFxmEl;-1
Em calamidade financeira, governo de MG (PT) compra dois helicópteros https://t.co/sSGMmrB8Ii;-1
Em calamidade financeira, governo de MG compra dois helicópteros | Guia Wave https://t.co/5VJbH3XyWf;-1
Em calamidade financeira, governo de MG compra dois helicópteros | Guia Wave https://t.co/6EHjvKmuN1;-1
Em calamidade financeira, governo de MG compra dois helicópteros | Guia Wave https://t.co/if8BJHu9Uz;-1
Em calamidade financeira, governo de MG compra dois helicópteros | Guia Wave https://t.co/qafEjjJ9NM;-1
Em calamidade financeira, governo de MG compra dois helicópteros | Guia Wave https://t.co/VQnZG7ctfM;-1
Em calamidade financeira, governo de MG compra dois helicópteros | https://t.co/73pZmGGevj https://t.co/BiquPDv5Ic;-1
Em calamidade financeira, governo de MG compra dois helicópteros | https://t.co/8neUo9to9B https://t.co/Rzqmjai6hc;-1
Em calamidade financeira, governo de MG compra dois helicópteros | https://t.co/cCTJt6Td7w https://t.co/DUJWMEagJA;-1
